Lemma	Abs. freq. in full text	Rel. Freq. in full text
vsand	1	3,053789447325186e-06
princicipe	1	3,053789447325186e-06
ningundrey	1	3,053789447325186e-06
aleve	1	3,053789447325186e-06
havso	1	3,053789447325186e-06
procuración	1	3,053789447325186e-06
coc	1	3,053789447325186e-06
cauteloso	1	3,053789447325186e-06
effuerc	1	3,053789447325186e-06
semeianc	1	3,053789447325186e-06
otrarazon	1	3,053789447325186e-06
axan	1	3,053789447325186e-06
feminados	1	3,053789447325186e-06
echard	1	3,053789447325186e-06
sechados	1	3,053789447325186e-06
vieney	1	3,053789447325186e-06
deuenas	1	3,053789447325186e-06
susoficlos	1	3,053789447325186e-06
cibdadesassy	1	3,053789447325186e-06
tienpoponiendo	1	3,053789447325186e-06
merindad	1	3,053789447325186e-06
chev	1	3,053789447325186e-06
suponer	1	3,053789447325186e-06
spreciados	1	3,053789447325186e-06
envelar	1	3,053789447325186e-06
padiere	1	3,053789447325186e-06
indinar	1	3,053789447325186e-06
alcaldesque	1	3,053789447325186e-06
perpetuosa	1	3,053789447325186e-06
pertuos	1	3,053789447325186e-06
istas	1	3,053789447325186e-06
eligro	1	3,053789447325186e-06
paresceque	1	3,053789447325186e-06
comuno	1	3,053789447325186e-06
mijo	1	3,053789447325186e-06
marauillasy	1	3,053789447325186e-06
avnian	1	3,053789447325186e-06
mienes	1	3,053789447325186e-06
delidiadores	1	3,053789447325186e-06
conteceran	1	3,053789447325186e-06
lascitierras	1	3,053789447325186e-06
conlas_con+conlas_el	1	3,053789447325186e-06
ir+se	1	3,053789447325186e-06
sueldo	1	3,053789447325186e-06
comoa	1	3,053789447325186e-06
abonar	1	3,053789447325186e-06
cuerposa	1	3,053789447325186e-06
sacramentados	1	3,053789447325186e-06
pudiereser	1	3,053789447325186e-06
frontino	1	3,053789447325186e-06
atus_a+atus_tu	1	3,053789447325186e-06
fignifica	1	3,053789447325186e-06
crisma	1	3,053789447325186e-06
saludinnoine	1	3,053789447325186e-06
patris	1	3,053789447325186e-06
filij	1	3,053789447325186e-06
spunssanctiamen	1	3,053789447325186e-06
enten	1	3,053789447325186e-06
oda	1	3,053789447325186e-06
semeyanc	1	3,053789447325186e-06
espunalo	1	3,053789447325186e-06
verificar	1	3,053789447325186e-06
seamassen	1	3,053789447325186e-06
166	1	3,053789447325186e-06
cinbdadanos	1	3,053789447325186e-06
grandestheologos	1	3,053789447325186e-06
aylgueyara	1	3,053789447325186e-06
encimentada	1	3,053789447325186e-06
destangelos	1	3,053789447325186e-06
incircuytu	1	3,053789447325186e-06
Dominus	1	3,053789447325186e-06
circuito	1	3,053789447325186e-06
populisui	1	3,053789447325186e-06
capltulo	1	3,053789447325186e-06
aho	1	3,053789447325186e-06
resplandescend	1	3,053789447325186e-06
donze	1	3,053789447325186e-06
capiatu	1	3,053789447325186e-06
esquadrada	1	3,053789447325186e-06
cuadra	1	3,053789447325186e-06
firmesza	1	3,053789447325186e-06
raab	1	3,053789447325186e-06
alienigenos	1	3,053789447325186e-06
etiopía	1	3,053789447325186e-06
quintoverso	1	3,053789447325186e-06
mariada	1	3,053789447325186e-06
sión	1	3,053789447325186e-06
atalayador	1	3,053789447325186e-06
ayador	1	3,053789447325186e-06
reformación	1	3,053789447325186e-06
xui	1	3,053789447325186e-06
gualar	1	3,053789447325186e-06
rector	1	3,053789447325186e-06
nuestos	1	3,053789447325186e-06
168	1	3,053789447325186e-06
efpecial	1	3,053789447325186e-06
terni	1	3,053789447325186e-06
feste	1	3,053789447325186e-06
reprender+le	1	3,053789447325186e-06
ayrian	1	3,053789447325186e-06
grandesarras	1	3,053789447325186e-06
segundod	1	3,053789447325186e-06
phllosopho	1	3,053789447325186e-06
felleases	1	3,053789447325186e-06
resta	1	3,053789447325186e-06
sordenaua	1	3,053789447325186e-06
desygliales	1	3,053789447325186e-06
guales	1	3,053789447325186e-06
minoría	1	3,053789447325186e-06
sessiones	1	3,053789447325186e-06
cibdadouiesse	1	3,053789447325186e-06
laborar	1	3,053789447325186e-06
cibdadasi	1	3,053789447325186e-06
mesclxixquinos	1	3,053789447325186e-06
tienpotal	1	3,053789447325186e-06
erabueno	1	3,053789447325186e-06
struymiento	1	3,053789447325186e-06
enlegualar	1	3,053789447325186e-06
solón	1	3,053789447325186e-06
locro	1	3,053789447325186e-06
posfesiones	1	3,053789447325186e-06
pras	1	3,053789447325186e-06
erto	1	3,053789447325186e-06
quisi	1	3,053789447325186e-06
oms	1	3,053789447325186e-06
salario	1	3,053789447325186e-06
soldades	1	3,053789447325186e-06
sortilegos	1	3,053789447325186e-06
niclexgromanticos	1	3,053789447325186e-06
casilla	1	3,053789447325186e-06
terceromandamiento	1	3,053789447325186e-06
mandamientoque	1	3,053789447325186e-06
rephenden	1	3,053789447325186e-06
guarecer+le	1	3,053789447325186e-06
viernes	1	3,053789447325186e-06
suengo	1	3,053789447325186e-06
shonrra	1	3,053789447325186e-06
feteno	1	3,053789447325186e-06
ras	1	3,053789447325186e-06
natnra	1	3,053789447325186e-06
ontros	1	3,053789447325186e-06
scio	1	3,053789447325186e-06
phoy	1	3,053789447325186e-06
stemplamiento	1	3,053789447325186e-06
comocar	1	3,053789447325186e-06
pinteros	1	3,053789447325186e-06
teredores	1	3,053789447325186e-06
fesores	1	3,053789447325186e-06
territorio	1	3,053789447325186e-06
apelación	1	3,053789447325186e-06
clxxiuendar	1	3,053789447325186e-06
estodezia	1	3,053789447325186e-06
ien	1	3,053789447325186e-06
queql	1	3,053789447325186e-06
xase	1	3,053789447325186e-06
poypodomio	1	3,053789447325186e-06
qliantas	1	3,053789447325186e-06
agorar	1	3,053789447325186e-06
aympodo	1	3,053789447325186e-06
iuz	1	3,053789447325186e-06
gar	1	3,053789447325186e-06
adiendo	1	3,053789447325186e-06
fuerony	1	3,053789447325186e-06
consintiria	1	3,053789447325186e-06
principera	1	3,053789447325186e-06
tirar+se+lo	1	3,053789447325186e-06
justiciano	1	3,053789447325186e-06
enjuzgar	1	3,053789447325186e-06
reꝑhen	1	3,053789447325186e-06
pjuyzio	1	3,053789447325186e-06
iiiiclxsienten	1	3,053789447325186e-06
ꝑjuros	1	3,053789447325186e-06
publicor	1	3,053789447325186e-06
eniuzgar	1	3,053789447325186e-06
alcaldesayan	1	3,053789447325186e-06
condenación	1	3,053789447325186e-06
reꝑhender	1	3,053789447325186e-06
essorcarian	1	3,053789447325186e-06
yia	1	3,053789447325186e-06
sallar	1	3,053789447325186e-06
doviesen	1	3,053789447325186e-06
lalongamiento	1	3,053789447325186e-06
madamiento	1	3,053789447325186e-06
gouernacmiento	1	3,053789447325186e-06
tiempode	1	3,053789447325186e-06
coscunbres	1	3,053789447325186e-06
cibbad	1	3,053789447325186e-06
cidbad	1	3,053789447325186e-06
gobernar+se+le	1	3,053789447325186e-06
reynoo	1	3,053789447325186e-06
alcades	1	3,053789447325186e-06
iodo	1	3,053789447325186e-06
quarton	1	3,053789447325186e-06
alca	1	3,053789447325186e-06
enpescible	1	3,053789447325186e-06
necena	1	3,053789447325186e-06
áncora	1	3,053789447325186e-06
cables	1	3,053789447325186e-06
clxxuii	1	3,053789447325186e-06
conoscimientode	1	3,053789447325186e-06
garcía	1	3,053789447325186e-06
mocracia	1	3,053789447325186e-06
suficienc	1	3,053789447325186e-06
osrio	1	3,053789447325186e-06
contesceria	1	3,053789447325186e-06
optimate	1	3,053789447325186e-06
miando	1	3,053789447325186e-06
pncipado	1	3,053789447325186e-06
ytaliado	1	3,053789447325186e-06
extender+se	1	3,053789447325186e-06
quieretiranizar	1	3,053789447325186e-06
mocrac	1	3,053789447325186e-06
scamalo	1	3,053789447325186e-06
desx	1	3,053789447325186e-06
rencuras	1	3,053789447325186e-06
otrostales	1	3,053789447325186e-06
tronpiec	1	3,053789447325186e-06
nostrauan	1	3,053789447325186e-06
tronpec	1	3,053789447325186e-06
clxxius	1	3,053789447325186e-06
poderino	1	3,053789447325186e-06
gouernamien	1	3,053789447325186e-06
gual	1	3,053789447325186e-06
abastado	1	3,053789447325186e-06
mnchas	1	3,053789447325186e-06
theolozales	1	3,053789447325186e-06
qelo	1	3,053789447325186e-06
gerarcha	1	3,053789447325186e-06
parresc	1	3,053789447325186e-06
mqjor	1	3,053789447325186e-06
iniencion	1	3,053789447325186e-06
prncipe	1	3,053789447325186e-06
175	1	3,053789447325186e-06
principantes	1	3,053789447325186e-06
principante	1	3,053789447325186e-06
jara	1	3,053789447325186e-06
corvar	1	3,053789447325186e-06
otrapassion	1	3,053789447325186e-06
puendo	1	3,053789447325186e-06
objecc	1	3,053789447325186e-06
muchosples	1	3,053789447325186e-06
despreciar+se	1	3,053789447325186e-06
oreasen	1	3,053789447325186e-06
princ	1	3,053789447325186e-06
ipes	1	3,053789447325186e-06
risdicion	1	3,053789447325186e-06
ihun	1	3,053789447325186e-06
esores	1	3,053789447325186e-06
ligardes	1	3,053789447325186e-06
estodo	1	3,053789447325186e-06
efecucion	1	3,053789447325186e-06
espunalte	1	3,053789447325186e-06
comovsaras	1	3,053789447325186e-06
lapo	1	3,053789447325186e-06
calipsi	1	3,053789447325186e-06
desijos	1	3,053789447325186e-06
eslecc	1	3,053789447325186e-06
clxxyneste	1	3,053789447325186e-06
pudieraser	1	3,053789447325186e-06
proreyna	1	3,053789447325186e-06
herencia	1	3,053789447325186e-06
eleccid	1	3,053789447325186e-06
ensoberbecer	1	3,053789447325186e-06
sienprede	1	3,053789447325186e-06
corronpederas	1	3,053789447325186e-06
lbuen	1	3,053789447325186e-06
concordiado	1	3,053789447325186e-06
venturadigo	1	3,053789447325186e-06
sez	1	3,053789447325186e-06
liclxx	1	3,053789447325186e-06
vbro	1	3,053789447325186e-06
encilio	1	3,053789447325186e-06
quinciano	1	3,053789447325186e-06
opinionde	1	3,053789447325186e-06
prevalecer	1	3,053789447325186e-06
preualescer	1	3,053789447325186e-06
envegescido	1	3,053789447325186e-06
algnno	1	3,053789447325186e-06
citar	1	3,053789447325186e-06
solución	1	3,053789447325186e-06
ete	1	3,053789447325186e-06
raleza	1	3,053789447325186e-06
178	1	3,053789447325186e-06
apylato	1	3,053789447325186e-06
nonotar	1	3,053789447325186e-06
joba	1	3,053789447325186e-06
hannón	1	3,053789447325186e-06
dorca	1	3,053789447325186e-06
dapvos	1	3,053789447325186e-06
aa	1	3,053789447325186e-06
persecución	1	3,053789447325186e-06
vuos	1	3,053789447325186e-06
recibir+le	1	3,053789447325186e-06
perseguidor	1	3,053789447325186e-06
ota	1	3,053789447325186e-06
comprimir	1	3,053789447325186e-06
colmo	1	3,053789447325186e-06
preparationis	1	3,053789447325186e-06
euangelice	1	3,053789447325186e-06
gregorino	1	3,053789447325186e-06
trrania	1	3,053789447325186e-06
phicolopho	1	3,053789447325186e-06
rexnado	1	3,053789447325186e-06
comunque	1	3,053789447325186e-06
uingund	1	3,053789447325186e-06
emꝑescer	1	3,053789447325186e-06
embargar+lo	1	3,053789447325186e-06
chexixnasse	1	3,053789447325186e-06
comprehenderemos	1	3,053789447325186e-06
levador	1	3,053789447325186e-06
tirani	1	3,053789447325186e-06
cando	1	3,053789447325186e-06
grandesdan	1	3,053789447325186e-06
desyguala	1	3,053789447325186e-06
llevar+le	1	3,053789447325186e-06
uilegios	1	3,053789447325186e-06
torzeno	1	3,053789447325186e-06
amord	1	3,053789447325186e-06
spoja	1	3,053789447325186e-06
naturadio	1	3,053789447325186e-06
barrero	1	3,053789447325186e-06
ola	1	3,053789447325186e-06
hienda	1	3,053789447325186e-06
muchomientes	1	3,053789447325186e-06
abonado	1	3,053789447325186e-06
segundaes	1	3,053789447325186e-06
mentirosamente	1	3,053789447325186e-06
sevilla	1	3,053789447325186e-06
contradi	1	3,053789447325186e-06
gasa	1	3,053789447325186e-06
livor	1	3,053789447325186e-06
subiuzgandolos	1	3,053789447325186e-06
occidente	1	3,053789447325186e-06
estonceseras	1	3,053789447325186e-06
subjuzgaras	1	3,053789447325186e-06
tefreno	1	3,053789447325186e-06
resoltar	1	3,053789447325186e-06
ochenta	1	3,053789447325186e-06
tienplan	1	3,053789447325186e-06
anero	1	3,053789447325186e-06
sosudga	1	3,053789447325186e-06
sobresy	1	3,053789447325186e-06
quaales	1	3,053789447325186e-06
ynsinge	1	3,053789447325186e-06
jez	1	3,053789447325186e-06
clexxi	1	3,053789447325186e-06
infinge	1	3,053789447325186e-06
desmesura	1	3,053789447325186e-06
alegrecara	1	3,053789447325186e-06
humildos	1	3,053789447325186e-06
adar	1	3,053789447325186e-06
reueuencia	1	3,053789447325186e-06
oree	1	3,053789447325186e-06
sac	1	3,053789447325186e-06
erdotes	1	3,053789447325186e-06
sinagoga	1	3,053789447325186e-06
tripertica	1	3,053789447325186e-06
iuco	1	3,053789447325186e-06
victorioso	1	3,053789447325186e-06
asonado	1	3,053789447325186e-06
concienc	1	3,053789447325186e-06
enloquec	1	3,053789447325186e-06
salomo	1	3,053789447325186e-06
tecero	1	3,053789447325186e-06
atraer	1	3,053789447325186e-06
llxxxii	1	3,053789447325186e-06
vidad	1	3,053789447325186e-06
ligurgio	1	3,053789447325186e-06
lucasactuun	1	3,053789447325186e-06
sienpremuestran	1	3,053789447325186e-06
ientan	1	3,053789447325186e-06
alejo	1	3,053789447325186e-06
rescebidores	1	3,053789447325186e-06
impaciencia	1	3,053789447325186e-06
fey	1	3,053789447325186e-06
útero	1	3,053789447325186e-06
consigosabios	1	3,053789447325186e-06
llxxxiii	1	3,053789447325186e-06
pieren	1	3,053789447325186e-06
enpobrec	1	3,053789447325186e-06
vague	1	3,053789447325186e-06
enrridar	1	3,053789447325186e-06
vaguede	1	3,053789447325186e-06
promover+lo	1	3,053789447325186e-06
ynduzan	1	3,053789447325186e-06
seguir+le	1	3,053789447325186e-06
llamadoctores	1	3,053789447325186e-06
contrala	1	3,053789447325186e-06
enrriquec	1	3,053789447325186e-06
oclaua	1	3,053789447325186e-06
sienprese	1	3,053789447325186e-06
perseguiesse	1	3,053789447325186e-06
defender+le	1	3,053789447325186e-06
ensoberuesca	1	3,053789447325186e-06
hinchar+se	1	3,053789447325186e-06
estoruellino	1	3,053789447325186e-06
atribular	1	3,053789447325186e-06
acura	1	3,053789447325186e-06
sangrador	1	3,053789447325186e-06
sangrar	1	3,053789447325186e-06
custodio	1	3,053789447325186e-06
abulle	1	3,053789447325186e-06
cauzte	1	3,053789447325186e-06
rerno	1	3,053789447325186e-06
177	1	3,053789447325186e-06
pobrescer	1	3,053789447325186e-06
reduzendos	1	3,053789447325186e-06
ocupar+lo	1	3,053789447325186e-06
enseguiendo	1	3,053789447325186e-06
constrin	1	3,053789447325186e-06
reyantar+te	1	3,053789447325186e-06
ncipados	1	3,053789447325186e-06
democracia	1	3,053789447325186e-06
corruꝑcion	1	3,053789447325186e-06
spechandolo	1	3,053789447325186e-06
malquistos	1	3,053789447325186e-06
temer+se	1	3,053789447325186e-06
maldade	1	3,053789447325186e-06
nuncahan	1	3,053789447325186e-06
despechar+lo	1	3,053789447325186e-06
spechadores	1	3,053789447325186e-06
amigosmuchos	1	3,053789447325186e-06
desordenar+lo	1	3,053789447325186e-06
snudandola	1	3,053789447325186e-06
enpobresciendo	1	3,053789447325186e-06
enpobrescen	1	3,053789447325186e-06
deueo	1	3,053789447325186e-06
ieronymo	1	3,053789447325186e-06
ensaziadas	1	3,053789447325186e-06
deturpar	1	3,053789447325186e-06
asombrar	1	3,053789447325186e-06
smerescimientos	1	3,053789447325186e-06
porfeos	1	3,053789447325186e-06
dignidadesensuzianlas	1	3,053789447325186e-06
safean	1	3,053789447325186e-06
desafear	1	3,053789447325186e-06
tenus	1	3,053789447325186e-06
judiciaria	1	3,053789447325186e-06
drubado	1	3,053789447325186e-06
nizar	1	3,053789447325186e-06
nuy	1	3,053789447325186e-06
acontecer+le	1	3,053789447325186e-06
asechar+le	1	3,053789447325186e-06
spreciando	1	3,053789447325186e-06
muclxxxvichos	1	3,053789447325186e-06
acometer+le	1	3,053789447325186e-06
chesoros	1	3,053789447325186e-06
partir+me	1	3,053789447325186e-06
cortard	1	3,053789447325186e-06
despojen	1	3,053789447325186e-06
princio	1	3,053789447325186e-06
pema	1	3,053789447325186e-06
calunnias	1	3,053789447325186e-06
principesson	1	3,053789447325186e-06
serrar	1	3,053789447325186e-06
qusto	1	3,053789447325186e-06
caelpho	1	3,053789447325186e-06
vinierendel	1	3,053789447325186e-06
dañación	1	3,053789447325186e-06
apoderadamente	1	3,053789447325186e-06
tiranizen	1	3,053789447325186e-06
quierendurar	1	3,053789447325186e-06
reymnado	1	3,053789447325186e-06
struyese	1	3,053789447325186e-06
enclxxxvi	1	3,053789447325186e-06
sella	1	3,053789447325186e-06
bienn	1	3,053789447325186e-06
tiraniza	1	3,053789447325186e-06
struyele	1	3,053789447325186e-06
principeno	1	3,053789447325186e-06
férreo	1	3,053789447325186e-06
stajos	1	3,053789447325186e-06
aviau	1	3,053789447325186e-06
cuentade	1	3,053789447325186e-06
masimisa	1	3,053789447325186e-06
cuerpode	1	3,053789447325186e-06
acanes	1	3,053789447325186e-06
luengamente	1	3,053789447325186e-06
igualar+se	1	3,053789447325186e-06
aynaca	1	3,053789447325186e-06
primetode	1	3,053789447325186e-06
metermiedo	1	3,053789447325186e-06
vaina	1	3,053789447325186e-06
oriniento	1	3,053789447325186e-06
orín	1	3,053789447325186e-06
sienpreles	1	3,053789447325186e-06
rianorin	1	3,053789447325186e-06
traspasarian	1	3,053789447325186e-06
ciclxxxviiiuil	1	3,053789447325186e-06
escucha	1	3,053789447325186e-06
comobiue	1	3,053789447325186e-06
sema	1	3,053789447325186e-06
comomedio	1	3,053789447325186e-06
comund	1	3,053789447325186e-06
notar+lo	1	3,053789447325186e-06
ayerpo	1	3,053789447325186e-06
derio	1	3,053789447325186e-06
drear	1	3,053789447325186e-06
yirtud	1	3,053789447325186e-06
tesmor	1	3,053789447325186e-06
tengamientes	1	3,053789447325186e-06
comomas	1	3,053789447325186e-06
enrenplo	1	3,053789447325186e-06
fuerebien	1	3,053789447325186e-06
pesaduras	1	3,053789447325186e-06
peresceran	1	3,053789447325186e-06
lmalo	1	3,053789447325186e-06
rechamente	1	3,053789447325186e-06
sud	1	3,053789447325186e-06
fendedor	1	3,053789447325186e-06
ꝑegrinos	1	3,053789447325186e-06
desender	1	3,053789447325186e-06
escarmiento	1	3,053789447325186e-06
onías	1	3,053789447325186e-06
trecena	1	3,053789447325186e-06
quincena	1	3,053789447325186e-06
encantador	1	3,053789447325186e-06
persticiones	1	3,053789447325186e-06
fitonisas	1	3,053789447325186e-06
capiltulo	1	3,053789447325186e-06
189	1	3,053789447325186e-06
diámetro	1	3,053789447325186e-06
mueuende	1	3,053789447325186e-06
esario	1	3,053789447325186e-06
porlque	1	3,053789447325186e-06
secura	1	3,053789447325186e-06
comodela	1	3,053789447325186e-06
securas	1	3,053789447325186e-06
tencion	1	3,053789447325186e-06
icia	1	3,053789447325186e-06
cibdado	1	3,053789447325186e-06
incocosas	1	3,053789447325186e-06
arrebatamiento	1	3,053789447325186e-06
antebatamiento	1	3,053789447325186e-06
arsan	1	3,053789447325186e-06
deliberar	1	3,053789447325186e-06
entesima	1	3,053789447325186e-06
pensar+lo	1	3,053789447325186e-06
confejo	1	3,053789447325186e-06
cosamudaria	1	3,053789447325186e-06
paruecho	1	3,053789447325186e-06
quinceno	1	3,053789447325186e-06
pulgar	1	3,053789447325186e-06
omeros	1	3,053789447325186e-06
temistode	1	3,053789447325186e-06
esaminasse	1	3,053789447325186e-06
eicxe	1	3,053789447325186e-06
aristide	1	3,053789447325186e-06
buscador	1	3,053789447325186e-06
scienciaso	1	3,053789447325186e-06
carpintería	1	3,053789447325186e-06
yor	1	3,053789447325186e-06
consejoes	1	3,053789447325186e-06
onbreteme	1	3,053789447325186e-06
consejemos	1	3,053789447325186e-06
qtrosy	1	3,053789447325186e-06
horror	1	3,053789447325186e-06
zenbiole	1	3,053789447325186e-06
quintal	1	3,053789447325186e-06
helada	1	3,053789447325186e-06
revestir+se	1	3,053789447325186e-06
mecaldo	1	3,053789447325186e-06
echariades	1	3,053789447325186e-06
cuetavalerio	1	3,053789447325186e-06
misaya	1	3,053789447325186e-06
carona	1	3,053789447325186e-06
consejor	1	3,053789447325186e-06
sylenc	1	3,053789447325186e-06
nnca	1	3,053789447325186e-06
aristides	1	3,053789447325186e-06
xerc	1	3,053789447325186e-06
desengan	1	3,053789447325186e-06
raco	1	3,053789447325186e-06
aluedriar	1	3,053789447325186e-06
orieremos	1	3,053789447325186e-06
oirtudes	1	3,053789447325186e-06
diduria	1	3,053789447325186e-06
conpasionado	1	3,053789447325186e-06
onbrecuydadesy	1	3,053789447325186e-06
ueser	1	3,053789447325186e-06
creelo	1	3,053789447325186e-06
desamigos	1	3,053789447325186e-06
retorc	1	3,053789447325186e-06
cunplea	1	3,053789447325186e-06
turbio	1	3,053789447325186e-06
185	1	3,053789447325186e-06
desaprouechoso	1	3,053789447325186e-06
cónsul	1	3,053789447325186e-06
tripertita	1	3,053789447325186e-06
ciento	1	3,053789447325186e-06
gouernas	1	3,053789447325186e-06
ariopagitas	1	3,053789447325186e-06
aguzar	1	3,053789447325186e-06
dionisioario	1	3,053789447325186e-06
convertir+lo	1	3,053789447325186e-06
eclipse	1	3,053789447325186e-06
granada	1	3,053789447325186e-06
demandadesqual	1	3,053789447325186e-06
ynoba	1	3,053789447325186e-06
lestablescimiento	1	3,053789447325186e-06
defendimientod	1	3,053789447325186e-06
sobrello_sobre+sobrello_ello	1	3,053789447325186e-06
tassarp	1	3,053789447325186e-06
pcxcii	1	3,053789447325186e-06
quetes	1	3,053789447325186e-06
ꝑesos	1	3,053789447325186e-06
tenebregoso	1	3,053789447325186e-06
pasaje	1	3,053789447325186e-06
averde	1	3,053789447325186e-06
delarhetorica	1	3,053789447325186e-06
arhetorica	1	3,053789447325186e-06
intenciond	1	3,053789447325186e-06
amau	1	3,053789447325186e-06
jod	1	3,053789447325186e-06
proregorio	1	3,053789447325186e-06
dos	1	3,053789447325186e-06
eustracio	1	3,053789447325186e-06
parir+lo	1	3,053789447325186e-06
delectacinones	1	3,053789447325186e-06
nros	1	3,053789447325186e-06
194	1	3,053789447325186e-06
getro	1	3,053789447325186e-06
pesurosamente	1	3,053789447325186e-06
pesumas	1	3,053789447325186e-06
jesupp	1	3,053789447325186e-06
guntando	1	3,053789447325186e-06
ljuyzio	1	3,053789447325186e-06
estamateria	1	3,053789447325186e-06
jazgares	1	3,053789447325186e-06
trespone	1	3,053789447325186e-06
lapmeraes	1	3,053789447325186e-06
morir+se	1	3,053789447325186e-06
pesentes	1	3,053789447325186e-06
averamor	1	3,053789447325186e-06
eniuzgando	1	3,053789447325186e-06
rencia	1	3,053789447325186e-06
judganada	1	3,053789447325186e-06
alguos	1	3,053789447325186e-06
propteriden	1	3,053789447325186e-06
dizedios	1	3,053789447325186e-06
nestar	1	3,053789447325186e-06
portellados	1	3,053789447325186e-06
iudguemos	1	3,053789447325186e-06
prouanc	1	3,053789447325186e-06
suficiente	1	3,053789447325186e-06
examinarmucho	1	3,053789447325186e-06
uteronomio	1	3,053789447325186e-06
undadera	1	3,053789447325186e-06
ayores	1	3,053789447325186e-06
char	1	3,053789447325186e-06
genesialos	1	3,053789447325186e-06
treynte	1	3,053789447325186e-06
susan	1	3,053789447325186e-06
dani	1	3,053789447325186e-06
oc	1	3,053789447325186e-06
iauo	1	3,053789447325186e-06
devdad	1	3,053789447325186e-06
contraje	1	3,053789447325186e-06
aje	1	3,053789447325186e-06
amorcarnal	1	3,053789447325186e-06
tertia	1	3,053789447325186e-06
puyzios	1	3,053789447325186e-06
pasional	1	3,053789447325186e-06
concluso	1	3,053789447325186e-06
sentible	1	3,053789447325186e-06
sefos	1	3,053789447325186e-06
cólera	1	3,053789447325186e-06
amargar	1	3,053789447325186e-06
esy_y+esy_si	1	3,053789447325186e-06
inclinandolea	1	3,053789447325186e-06
pertenescenal	1	3,053789447325186e-06
inquisición	1	3,053789447325186e-06
demostedes	1	3,053789447325186e-06
ostalera	1	3,053789447325186e-06
cxcy	1	3,053789447325186e-06
consimpleza	1	3,053789447325186e-06
fendiese	1	3,053789447325186e-06
bten	1	3,053789447325186e-06
apues	1	3,053789447325186e-06
paralos_para+paralos_el	1	3,053789447325186e-06
alfonso	1	3,053789447325186e-06
alquilo	1	3,053789447325186e-06
bieues	1	3,053789447325186e-06
pufotonelles	1	3,053789447325186e-06
mediar+lo	1	3,053789447325186e-06
emplazar	1	3,053789447325186e-06
ꝑfiziesse	1	3,053789447325186e-06
refugium	1	3,053789447325186e-06
pauperum	1	3,053789447325186e-06
juro	1	3,053789447325186e-06
horatorno	1	3,053789447325186e-06
puyzio	1	3,053789447325186e-06
alalcalde	1	3,053789447325186e-06
dilación	1	3,053789447325186e-06
dolabella	1	3,053789447325186e-06
mugerculpada	1	3,053789447325186e-06
alongar+lo	1	3,053789447325186e-06
soltar+lo	1	3,053789447325186e-06
preualesc	1	3,053789447325186e-06
privada	1	3,053789447325186e-06
encomendado	1	3,053789447325186e-06
ualescio	1	3,053789447325186e-06
ogelos	1	3,053789447325186e-06
amansedunbre	1	3,053789447325186e-06
grandesque	1	3,053789447325186e-06
librar+lo	1	3,053789447325186e-06
emendaria	1	3,053789447325186e-06
paga	1	3,053789447325186e-06
curial	1	3,053789447325186e-06
condepnaron	1	3,053789447325186e-06
preualescia	1	3,053789447325186e-06
condepnacion	1	3,053789447325186e-06
otromundo	1	3,053789447325186e-06
mezes	1	3,053789447325186e-06
oos	1	3,053789447325186e-06
ramente	1	3,053789447325186e-06
aucoridado	1	3,053789447325186e-06
bogar	1	3,053789447325186e-06
cxcres	1	3,053789447325186e-06
usurpar	1	3,053789447325186e-06
presuncioso	1	3,053789447325186e-06
temerario	1	3,053789447325186e-06
ees	1	3,053789447325186e-06
condepna	1	3,053789447325186e-06
ayzelo	1	3,053789447325186e-06
pruezua	1	3,053789447325186e-06
alcaldesdeuen	1	3,053789447325186e-06
esaminar	1	3,053789447325186e-06
esaminase	1	3,053789447325186e-06
hurtado	1	3,053789447325186e-06
derende	1	3,053789447325186e-06
alixandreque	1	3,053789447325186e-06
sonreír+se	1	3,053789447325186e-06
ionada	1	3,053789447325186e-06
dextero	1	3,053789447325186e-06
mansedunnbre	1	3,053789447325186e-06
condepno	1	3,053789447325186e-06
atn	1	3,053789447325186e-06
bensso	1	3,053789447325186e-06
cxev	1	3,053789447325186e-06
isidro	1	3,053789447325186e-06
esaminacion	1	3,053789447325186e-06
entenebrec	1	3,053789447325186e-06
suez	1	3,053789447325186e-06
enaenase	1	3,053789447325186e-06
qusticia	1	3,053789447325186e-06
aviltar+lo	1	3,053789447325186e-06
alde	1	3,053789447325186e-06
enplac	1	3,053789447325186e-06
bolach	1	3,053789447325186e-06
balaam	1	3,053789447325186e-06
egolo	1	3,053789447325186e-06
inquenta	1	3,053789447325186e-06
manifesto	1	3,053789447325186e-06
pinta	1	3,053789447325186e-06
cimera	1	3,053789447325186e-06
cosasson	1	3,053789447325186e-06
agelio	1	3,053789447325186e-06
catadura	1	3,053789447325186e-06
justic	1	3,053789447325186e-06
lisonieria	1	3,053789447325186e-06
canbijes	1	3,053789447325186e-06
soplar	1	3,053789447325186e-06
lalcaldia	1	3,053789447325186e-06
inclinadades	1	3,053789447325186e-06
dispensaria	1	3,053789447325186e-06
199	1	3,053789447325186e-06
piado	1	3,053789447325186e-06
tamala	1	3,053789447325186e-06
dubdosasson	1	3,053789447325186e-06
edado	1	3,053789447325186e-06
sauentura	1	3,053789447325186e-06
tienpopasado	1	3,053789447325186e-06
acorzdaua	1	3,053789447325186e-06
person	1	3,053789447325186e-06
acusado	1	3,053789447325186e-06
onbremuy	1	3,053789447325186e-06
feremias	1	3,053789447325186e-06
